Month    ProductName  TotalQuantity
24912       Customer_24912  KERALA                  1485.0    
35232       Customer_35232  DELHI                   1485.0    
20718       Customer_20718  ANDHRA PRADESH          1484.29   
2780        Customer_2780   DELHI                   1484.0    
4100        Customer_4100   RAJASTHAN               1484.0    
5580        Customer_5580   MAHARASHTRA             1484.0    
6013        Customer_6013   DELHI                   1484.0    
18431       Customer_18431  RAJASTHAN               1484.0    
18880       Customer_18880  KERALA                  1484.0    
25752       Customer_25752  KARNATAKA               1484.0    
27045       Customer_27045  MAHARASHTRA             1484.0    
27490       Customer_27490  MAHARASHTRA             1484.0    
30848       Customer_30848  TAMIL NADU              1484.0    
31812       Customer_31812  DELHI                   1484.0    
32181       Customer_32181  TAMIL NADU              1484.0    
37202       Customer_37202  JHARKHAND               1484.0    
5777        Customer_5777   MADHYA PRADESH          1483.0    
19690       Customer_19690  KARNATAKA               1483.0    
21634       Customer_21634  TELANGANA               1483.0    
21959       Customer_21959  TAMIL NADU              1483.0    
25718       Customer_25718  WEST BENGAL             1483.0    
37804       Customer_37804  HARYANA                 1483.0    
38923       Customer_38923  MAHARASHTRA             1483.0    
7248        Customer_7248   TAMIL NADU              1482.93   
4027        Customer_4027   Gujarat                 1482.54   
2256        Customer_2256   UTTAR PRADESH           1482.0    
2424        Customer_2424   UTTARAKHAND             1482.0    
8983        Customer_8983   ANDHRA PRADESH          1482.0    
12955       Customer_12955  KARNATAKA               1482.0    
14138       Customer_14138  TELANGANA               1482.0    
15707       Customer_15707  UTTAR PRADESH           1482.0    
19968       Customer_19968  Gujarat                 1482.0    
21424       Customer_21424  TAMIL NADU              1482.0    
22124       Customer_22124  TAMIL NADU              1482.0    
28530       Customer_28530  MANIPUR                 1482.0    
30394       Customer_30394  HARYANA                 1482.0    
31221       Customer_31221  KARNATAKA               1482.0    
34316       Customer_34316  MAHARASHTRA             1482.0    
35271       Customer_35271  KARNATAKA               1482.0    
40097       Customer_40097  UTTAR PRADESH           1482.0    
14812       Customer_14812  Goa                     1481.62   
35459       Customer_35459  ANDHRA PRADESH          1481.48   
39525       Customer_39525  MADHYA PRADESH          1481.29   
620         Customer_620    MADHYA PRADESH          1481.0    
2037        Customer_2037   MANIPUR                 1481.0    
7122        Customer_7122   TELANGANA               1481.0    
10132       Customer_10132  TAMIL NADU              1481.0    
10729       Customer_10729  ANDHRA PRADESH          1481.0    
13569       Customer_13569  Gujarat                 1481.0    
16296       Customer_16296  MAHARASHTRA             1481.0    
17223       Customer_17223  MAHARASHTRA             1481.0    
18856       Customer_18856  KARNATAKA               1481.0    
23773       Customer_23773  MAHARASHTRA             1481.0    
24535       Customer_24535  KARNATAKA               1481.0    
27814       Customer_27814  WEST BENGAL             1481.0    
29274       Customer_29274  Gujarat                 1481.0    
32373       Customer_32373  Gujarat                 1481.0    
34681       Customer_34681  TELANGANA               1481.0    
39268       Customer_39268  Delhi                   1481.0    
39704       Customer_39704  TAMIL NADU              1481.0    
20484       Customer_20484  UTTAR PRADESH           1480.0    
24245       Customer_24245  HIMACHAL PRADESH        1480.0    
30017       Customer_30017  TELANGANA               1480.0    
31344       Customer_31344  MAHARASHTRA             1480.0    
33050       Customer_33050  MAHARASHTRA             1480.0    
34393       Customer_34393  TELANGANA               1480.0    
37634       Customer_37634  MAHARASHTRA             1480.0    
38387       Customer_38387  TELANGANA               1480.0    
2924        Customer_2924   KARNATAKA               1479.57   
1307        Customer_1307   BIHAR                   1479.0    
6260        Customer_6260   ODISHA                  1479.0    
7980        Customer_7980   KERALA                  1479.0    
17560       Customer_17560  ASSAM                   1479.0    
18470       Customer_18470  UTTAR PRADESH           1479.0    
19337       Customer_19337  MANIPUR                 1479.0    
20040       Customer_20040  TELANGANA               1479.0    
28497       Customer_28497  KARNATAKA               1479.0    
29283       Customer_29283  TAMIL NADU              1479.0    
30481       Customer_30481  TAMIL NADU              1479.0    
36524       Customer_36524  DELHI                   1479.0    
37096       Customer_37096  TAMIL NADU              1479.0    
38315       Customer_38315  WEST BENGAL             1479.0    
40119       Customer_40119  KARNATAKA               1479.0    
203         Customer_203    TELANGANA               1478.81   
16838       Customer_16838  TELANGANA               1478.1    
152         Customer_152    WEST BENGAL             1478.0    
691         Customer_691    ANDHRA PRADESH          1478.0    
819         Customer_819    DELHI                   1478.0    
1563        Customer_1563   TAMIL NADU              1478.0    
2096        Customer_2096   WEST BENGAL             1478.0    
5151        Customer_5151   TELANGANA               1478.0    
9203        Customer_9203   MAHARASHTRA             1478.0    
9356        Customer_9356   ODISHA                  1478.0    
16697       Customer_16697  KARNATAKA               1478.0    
23187       Customer_23187  HARYANA                 1478.0    
23442       Customer_23442  MAHARASHTRA             1478.0    
25603       Customer_25603  ANDHRA PRADESH          1478.0    
26560       Customer_26560  UTTAR PRADESH           1478.0    
27495       Customer_27495  UTTAR PRADESH           1478.0    
33943       Customer_33943  KARNATAKA               1478.0    
21544       Customer_21544  BIHAR                   1477.1    
4477        Customer_4477   TELANGANA               1477.0    
9305        Customer_9305   DELHI                   1477.0    
16382       Customer_16382  RAJASTHAN               1477.0    
16846       Customer_16846  MAHARASHTRA             1477.0    
24269       Customer_24269  BIHAR                   1477.0    
25251       Customer_25251  KARNATAKA               1477.0    
29914       Customer_29914  MAHARASHTRA             1477.0    
30725       Customer_30725  Gujarat                 1477.0    
35548       Customer_35548  WEST BENGAL             1477.0    
35703       Customer_35703  UTTAR PRADESH           1477.0    
39728       Customer_39728  PUNJAB                  1477.0    
12796       Customer_12796  TAMIL NADU              1476.9    
31044       Customer_31044  MAHARASHTRA             1476.38   
5873        Customer_5873   UTTAR PRADESH           1476.0    
8282        Customer_8282   TELANGANA               1476.0    
9525        Customer_9525   HIMACHAL PRADESH        1476.0    
10869       Customer_10869  JAMMU & KASHMIR         1476.0    
14922       Customer_14922  WEST BENGAL             1476.0    
15277       Customer_15277  TELANGANA               1476.0    
22224       Customer_22224  KERALA                  1476.0    
24410       Customer_24410  HARYANA                 1476.0    
28675       Customer_28675  UTTARAKHAND             1476.0    
33761       Customer_33761  MAHARASHTRA             1476.0    
17682       Customer_17682  MAHARASHTRA             1475.2    
11182       Customer_11182  KERALA                  1475.14   
1172        Customer_1172   TAMIL NADU              1475.0    
1376        Customer_1376   WEST BENGAL             1475.0    
2111        Customer_2111   ODISHA                  1475.0    
2406        Customer_2406   Gujarat                 1475.0    
2855        Customer_2855   UTTAR PRADESH           1475.0    
5051        Customer_5051   TAMIL NADU              1475.0    
5931        Customer_5931   MADHYA PRADESH          1475.0    
12162       Customer_12162  ANDHRA PRADESH          1475.0    
27416       Customer_27416  KARNATAKA               1475.0    
28292       Customer_28292  HARYANA                 1475.0    
30655       Customer_30655  TAMIL NADU              1475.0    
32840       Customer_32840  MAHARASHTRA             1475.0    
35420       Customer_35420  WEST BENGAL             1475.0    
37164       Customer_37164  Gujarat                 1475.0    
39153       Customer_39153  TELANGANA               1475.0    
607         Customer_607    WEST BENGAL             1474.0    
3114        Customer_3114   UTTAR PRADESH           1474.0    
6900        Customer_6900   TELANGANA               1474.0    
14091       Customer_14091  UTTAR PRADESH           1474.0    
